Provincia,Partido,Localidad,Otras Velocidades,Hasta 512 Kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Adsl,Cablemodem,Dial Up,Fibra Optica,Otras Tecnologias,Satelital,Wimax,Wireless,Población,Latitud,Longitud
Buenos Aires,Coronel Suárez,San José,9.0,0.0,0.0,0.0,0.0,686.0,85.0,65.0,0,50,0,795,0,0,0,0,2234,-37.5077480260109,-61.9211473085303
Buenos Aires,Coronel Suárez,Santa María,5.0,0.0,0.0,0.0,1.0,427.0,72.0,27.0,0,17,0,515,0,0,0,0,1832,-37.5565856774998,-61.872634363442
Buenos Aires,Coronel Suárez,Santa Trinidad,13.0,0.0,0.0,0.0,0.0,538.0,85.0,75.0,0,63,0,648,0,0,0,0,1474,-37.4891036510029,-61.9252761219778
Buenos Aires,Coronel Suárez,Villa La Arcadia,2.0,0.0,0.0,0.0,92.0,59.0,22.0,1.0,0,104,0,72,0,0,0,0,434,-38.1345025284944,-61.7885553500206
Buenos Aires,Daireaux,Daireaux,0.0,0.0,4.0,286.0,396.0,183.0,0.0,0.0,281,0,0,0,194,50,0,339,12122,-36.6001749213746,-61.7450132654369
Buenos Aires,Daireaux,Salazar,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,79,1924,-36.307117163487,-62.2003365899
Buenos Aires,Dolores,Dolores,4.0,0.0,21.0,3232.0,1427.0,1270.0,5.0,7032.0,1575,11070,1,8,0,0,325,0,25940,-36.3161215739926,-57.6752657333964
Buenos Aires,Dolores,Sevigne,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,286,-36.2067284269712,-57.7413707296745
Buenos Aires,Ensenada,Ensenada,13.0,6.0,17.0,2816.0,651.0,572.0,1655.0,11665.0,1534,10838,17,2923,6,0,0,2092,56463,-34.8679770208454,-57.9214379246659
Buenos Aires,Ensenada,Villa Catela,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7,0,-34.884600148052,-57.9511290255284
Buenos Aires,Escobar,Belen De Escobar,43.0,22.0,9.0,1977.0,2789.0,8463.0,1914.0,14183.0,2614,17042,21,9338,333,1,0,97,64544,-34.3516704130246,-58.7832526742638
Buenos Aires,Escobar,El Cazador,0.0,0.0,0.0,0.0,20.0,1.0,2253.0,951.0,0,975,0,2226,0,0,0,0,4722,-34.3034904902207,-58.7811274560113
Buenos Aires,Escobar,Garín,1916.0,3.0,0.0,810.0,812.0,305.0,1870.0,12147.0,4440,9756,3,3645,2,2,0,11,70042,-34.428785229178,-58.7361732596546
Buenos Aires,Escobar,Ingeniero Maschwitz,23.0,3.0,3.0,786.0,424.0,112.0,1063.0,6178.0,933,4261,3,3091,1,0,0,300,14734,-34.3790006332322,-58.7303342412363
Buenos Aires,Escobar,Loma Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1057.0,0,0,0,1058,0,0,0,0,3783,-34.3285234890863,-58.8506997728362
Buenos Aires,Escobar,Maquinista F. Savio (Este),1.0,0.0,0.0,135.0,329.0,50.0,25.0,4421.0,404,4528,0,14,2,0,0,14,37480,-34.3964888336318,-58.7629458829717
Buenos Aires,Escobar,Matheu,3.0,2.0,1.0,436.0,732.0,252.0,10.0,2476.0,1242,2584,2,23,3,2,0,58,16903,-34.3688779666182,-58.8402291878847
Buenos Aires,Esteban Echeverría,9 De Abril,3.0,2.0,9.0,319.0,307.0,21.0,30.0,6388.0,237,6668,6,12,1,0,0,153,50116,-34.7565075768115,-58.4902923509723
Buenos Aires,Esteban Echeverría,Canning,290.0,0.0,2.0,5.0,18.0,1.0,1073.0,3616.0,3,3636,0,1050,1,0,0,288,7941,-34.8849791351051,-58.4778099372334
Buenos Aires,Esteban Echeverría,El Jagüel,3.0,0.0,0.0,95.0,209.0,5.0,22.0,6055.0,0,6276,0,4,2,2,0,89,60132,-34.8304505041023,-58.494869419897
Buenos Aires,Esteban Echeverría,Luis Guillón,3.0,2.0,2.0,57.0,363.0,1.0,1798.0,7048.0,4,7436,2,1758,1,0,0,77,46649,-34.800196435999,-58.4530964052639
Buenos Aires,Esteban Echeverría,Monte Grande,6.0,13.0,19.0,434.0,921.0,94.0,25145.0,26860.0,211,27784,61,24799,70,4,0,312,135893,-34.8191368630736,-58.4726947603508
Buenos Aires,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,14,-34.8128216283518,-58.5521650062885
Buenos Aires,Exaltación De La Cruz,Arroyo De La Cruz,0.0,0.0,0.0,0.0,175.0,13.0,0.0,1.0,0,0,0,0,0,0,0,164,243,-34.3363786908945,-59.1094149717708
Buenos Aires,Exaltación De La Cruz,El Remanso,0.0,0.0,0.0,0.0,362.0,39.0,78.0,296.0,397,0,0,335,0,0,0,43,0,-34.4149477393736,-59.086281182388
Buenos Aires,Exaltación De La Cruz,Los Cardales,1.0,1.0,2.0,20.0,3649.0,0.0,2528.0,969.0,2,7166,2,0,0,2,0,0,7174,-34.3300736993853,-58.9885651588167
Buenos Aires,Exaltación De La Cruz,Parada Orlando,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,1207,-34.3273003551547,-59.0759905460338
Buenos Aires,Exaltación De La Cruz,Parada Robles - Pavón,5.0,0.0,0.0,35.0,1156.0,573.0,291.0,1104.0,1150,0,0,1906,0,0,0,164,8008,-34.3581118951493,-59.0310010709452
Buenos Aires,Ezeiza,Aeropuerto Internacional Ezeiza,1.0,3.0,8.0,51.0,117.0,42.0,1.0,1.0,223,0,3,4,0,1,0,0,5651,-34.8128216283518,-58.5521650062885
Buenos Aires,Ezeiza,Canning,151.0,0.0,10.0,44.0,93.0,107.0,1027.0,1769.0,194,1799,1,1036,1,0,0,150,3444,-34.8962283957338,-58.5087006002723
Buenos Aires,Ezeiza,Carlos Spegazzini,13.0,0.0,4.0,325.0,444.0,392.0,77.0,6381.0,343,5817,2,1309,164,2,0,1,25990,-34.9338489869515,-58.5780017334776
Buenos Aires,Ezeiza,José Maria Ezeiza,29.0,5.0,13.0,276.0,835.0,124.0,5043.0,13487.0,540,14124,13,4960,0,2,0,103,56219,-34.8536100103068,-58.5195521653909
Buenos Aires,Ezeiza,La Unión,0.0,3.0,0.0,424.0,556.0,254.0,25.0,8730.0,107,9129,1,752,0,2,0,0,33227,-34.8503859677023,-58.5558695462288
Buenos Aires,Ezeiza,Tristán Suarez,8.0,0.0,6.0,691.0,913.0,470.0,35.0,10540.0,571,11156,5,900,18,0,0,8,37944,-34.8851527149847,-58.5700335845498
Buenos Aires,Florencio Varela,Bosques,0.0,0.0,2.0,411.0,556.0,98.0,2685.0,7696.0,35,7704,3,3403,13,0,0,266,64077,-34.827580702831,-58.2229120039488
Buenos Aires,Florencio Varela,Estanislao Severo Zeballos,1.0,0.0,0.0,4.0,148.0,3.0,2276.0,4064.0,7,2435,4,4028,0,0,0,0,26005,-34.812285887223,-58.2426532633495
Buenos Aires,Florencio Varela,Florencio Varela,8.0,135.0,58.0,1315.0,1149.0,447.0,18329.0,22344.0,661,17987,30,23820,263,4,0,810,149676,-34.7960544308506,-58.2748588953342
Buenos Aires,Florencio Varela,Gobernador Julio A. Costa,0.0,0.0,3.0,9.0,300.0,0.0,15.0,7544.0,13,7370,6,487,0,0,0,0,61135,-34.8152397261388,-58.3082334245906
Buenos Aires,Florencio Varela,Ingeniero Juan Allan,0.0,0.0,0.0,2512.0,139.0,0.0,922.0,5012.0,2505,5170,0,907,0,0,0,0,32994,-34.8648075260046,-58.2110437322304
Buenos Aires,Florencio Varela,La Capilla,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,4,0,0,0,0,0,-34.9437330109546,-58.2632550914349
Buenos Aires,Florencio Varela,Villa Brown,0.0,0.0,0.0,0.0,3.0,0.0,0.0,365.0,0,88,0,280,0,0,0,0,7484,-34.8790424725562,-58.2898092496787
Buenos Aires,Florencio Varela,Villa San Luis,0.0,0.0,0.0,0.0,7.0,0.0,2.0,354.0,0,363,0,0,0,0,0,0,12693,-34.8627929258513,-58.2553232274346
Buenos Aires,Florencio Varela,Villa Santa Rosa,0.0,0.0,0.0,5.0,322.0,18.0,233.0,3739.0,31,4061,1,226,0,0,0,0,27308,-34.8380276482598,-58.2888899071764
Buenos Aires,Florencio Varela,Villa Vatteone,0.0,0.0,0.0,32.0,164.0,23.0,387.0,6362.0,12,4377,1,2574,0,0,0,0,44632,-34.8303193176345,-58.2635239901185
Buenos Aires,Florentino Ameghino,Blaquier,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,5,676,-34.6356616332748,-62.4786821321875
Buenos Aires,Florentino Ameghino,Florentino Ameghino,0.0,0.0,0.0,220.0,194.0,13.0,0.0,0.0,98,0,0,329,0,0,0,0,7225,-34.846677699169,-62.4671575805384
Buenos Aires,Florentino Ameghino,Porvenir,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,156,-34.9522292183733,-62.2174229886622
Buenos Aires,General Alvarado,Centinela Del Mar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,-38.4348806367321,-58.216863731472
Buenos Aires,General Alvarado,Comandante Nicanor Otamendi,0.0,1.0,0.0,952.0,7.0,3.0,0.0,0.0,0,0,3,930,0,1,0,32,6623,-38.1119335118514,-57.8415353121543
Buenos Aires,General Alvarado,Mar Del Sur,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,142,453,-38.3446881533109,-57.9920393065731
Buenos Aires,General Alvarado,Mechongué,256.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,256,0,0,0,0,0,0,3,1307,-38.1486545138318,-58.2230121065801
Buenos Aires,General Alvarado,Miramar,1.0,1.0,70.0,1731.0,2267.0,1845.0,13.0,1652.0,4888,1656,74,1,76,2,0,960,29433,-38.2707429318083,-57.8404714577536
Buenos Aires,General Arenales,Arribeños,1.0,0.0,0.0,946.0,174.0,25.0,0.0,8.0,271,401,1,201,15,0,0,265,2910,-34.2101542565966,-61.3548577979495
Buenos Aires,General Arenales,Ascensión,0.0,0.0,0.0,534.0,1450.0,0.0,0.0,0.0,1200,395,0,0,250,0,0,139,4179,-34.2368758979793,-61.103613881133
Buenos Aires,General Arenales,Ferré,0.0,0.0,0.0,737.0,132.0,38.0,3.0,0.0,0,152,0,351,0,0,0,407,2004,-34.1250383813873,-61.132654886464
Buenos Aires,General Arenales,General Arenales,0.0,0.0,0.0,1293.0,195.0,53.0,25.0,0.0,0,863,1,291,0,0,0,410,4321,-34.3044679711077,-61.3056277788216
Buenos Aires,General Arenales,La Angelita,0.0,0.0,0.0,67.0,28.0,0.0,0.0,0.0,26,0,0,0,2,0,0,67,265,-34.2608740726731,-60.9685988224111
Buenos Aires,General Arenales,La Trinidad,0.0,0.0,0.0,114.0,0.0,4.0,0.0,0.0,0,15,0,1,0,0,0,102,308,-34.1068549430168,-61.1317020714357
Buenos Aires,General Belgrano,General Belgrano,1917.0,1.0,7.0,622.0,436.0,473.0,11.0,0.0,513,1916,5,2,0,1,0,886,15394,-35.7694577358026,-58.4944615102033
Buenos Aires,General Belgrano,Gorchs,0.0,1.0,0.0,20.0,12.0,11.0,1.0,0.0,0,0,0,0,0,1,0,44,338,-35.6733729629116,-58.9582999568816
Buenos Aires,General Guido,General Guido,0.0,0.0,0.0,71.0,162.0,88.0,103.0,106.0,0,0,1,302,0,0,0,228,1291,-36.6431651777017,-57.7905019037041
Buenos Aires,General Guido,Labarden,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,72,799,-36.9489668508723,-58.1035671819428
Buenos Aires,General Juan Madariaga,General Juan Madariaga,2.0,0.0,6.0,3918.0,326.0,910.0,826.0,91.0,728,486,8,4858,0,2,0,0,18089,-36.9967730012079,-57.1374769071298
Buenos Aires,General La Madrid,General La Madrid,0.0,0.0,100.0,1173.0,892.0,1331.0,47.0,403.0,2510,0,74,1148,74,0,0,265,8073,-37.2503992475804,-61.2595794125711
Buenos Aires,General La Madrid,Las Martinetas,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0,0,0,0,0,0,0,16,215,-37.1980813542863,-61.1220424031557
Buenos Aires,General Las Heras,Lozano,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,-34.8542796259808,-59.0533451317779
Buenos Aires,General Las Heras,Villars,1.0,0.0,0.0,0.0,2.0,0.0,1.0,267.0,0,270,1,1,0,0,0,0,1147,-34.8300241949658,-58.9422589402025
Buenos Aires,General Lavalle,Chacras De San Clemente,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,-36.4080851872455,-56.9433553335054
Buenos Aires,General Lavalle,General Lavalle,68.0,1.0,0.0,359.0,0.0,0.0,0.0,4.0,0,358,0,4,0,1,0,69,1827,-36.4080851872455,-56.9433553335054
Buenos Aires,General Lavalle,Pavón,0.0,0.0,0.0,3.0,0.0,0.0,0.0,223.0,0,0,0,201,22,0,0,3,942,-36.7089537726649,-56.7598433617574
Buenos Aires,General Paz,Loma Verde,0.0,0.0,0.0,116.0,81.0,0.0,0.0,0.0,0,0,0,0,0,0,0,214,657,-35.2747490125694,-58.4041701894263
Buenos Aires,General Paz,Ranchos,4.0,0.0,0.0,1144.0,938.0,1176.0,235.0,0.0,1242,0,11,773,11,0,0,1448,7916,-35.5173520233652,-58.3184247148653
Buenos Aires,General Pinto,General Pinto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0,0,6557,-34.764155990724,-61.8900674920122
Buenos Aires,General Pueyrredón,Barrio Colinas Verdes,0.0,0.0,0.0,27.0,25.0,3.0,0.0,0.0,0,0,0,0,0,0,0,55,0,-37.8931024789245,-57.8261645643114
Buenos Aires,General Pueyrredón,Barrio El Boquerón,0.0,0.0,0.0,55.0,11.0,27.0,6.0,0.0,0,0,0,0,0,0,0,99,509,-38.0297229162982,-57.7995485049706
Buenos Aires,General Pueyrredón,Barrio El Casal,0.0,0.0,0.0,42.0,41.0,7.0,4.0,0.0,0,0,0,0,0,0,0,94,0,-37.8324145231571,-57.6311155465986
Buenos Aires,General Pueyrredón,Barrio El Coyunco,0.0,0.0,0.0,60.0,9.0,38.0,5.0,0.0,0,0,0,25,0,0,0,87,0,-37.9050810135269,-57.7391824086455
Buenos Aires,General Pueyrredón,Barrio La Gloria,0.0,0.0,0.0,205.0,35.0,105.0,5.0,0.0,0,0,0,0,0,0,0,350,415,-37.9068268303117,-57.7858860640391
Buenos Aires,General Pueyrredón,Barrio Santa Paula,0.0,0.0,0.0,63.0,65.0,91.0,2.0,3.0,0,0,0,127,0,0,0,97,644,-37.9317157840639,-57.683162032898
Buenos Aires,General Pueyrredón,Batán,0.0,1.0,0.0,1366.0,561.0,55.0,13.0,1439.0,1313,0,0,1514,0,1,0,607,10152,-38.0086211557001,-57.7085500402678
Buenos Aires,General Pueyrredón,Camet,1.0,0.0,0.0,1239.0,296.0,15.0,302.0,108.0,1226,0,0,377,0,1,0,357,0,-37.9130763908367,-57.552463851894
Buenos Aires,General Pueyrredón,Chapadmalal,2.0,0.0,0.0,246.0,79.0,146.0,1687.0,0.0,83,0,0,1664,0,2,0,479,4112,-38.1757779275595,-57.6513390003209
Buenos Aires,General Pueyrredón,El Marquesado,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,196,-38.2369312519788,-57.763418077922
Buenos Aires,General Pueyrredón,Estación Chapadmalal,0.0,0.0,0.0,288.0,172.0,15.0,9.0,63.0,246,0,0,93,0,0,0,208,1633,-38.036727731373,-57.7129897398616
Buenos Aires,General Pueyrredón,Mar Del Plata,16.0,37.0,367.0,4687.0,3760.0,9946.0,44422.0,183498.0,15277,119493,533,110262,567,10,0,1153,560913,-38.0120914785136,-57.6064947153173
Buenos Aires,General Pueyrredón,Sierra De Los Padres,0.0,0.0,3.0,264.0,206.0,398.0,26.0,3.0,468,0,0,210,1,0,0,222,4249,-37.954166706805,-57.7715971022228
Buenos Aires,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,-34.6882159472973,-58.9574297137089
Buenos Aires,General Rodríguez,General Rodríguez,6.0,3.0,46.0,695.0,670.0,6852.0,7219.0,10532.0,1293,10669,21,7704,6074,1,0,509,85315,-34.6079239021063,-58.950282039134
Buenos Aires,General San Martín,Barrio Parque General San Martin,0.0,0.0,0.0,1.0,1.0,1.0,2355.0,161.0,0,0,3,2495,0,0,0,2,421,-34.5673433766504,-58.5843112459936
Buenos Aires,General San Martín,Billinghurst,0.0,0.0,0.0,8.0,36.0,2.0,1.0,4087.0,12,784,0,3338,0,0,0,0,19664,-34.5751071711249,-58.5745828938046
Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,0.0,11.0,26.0,1765.0,1375.0,940.0,116.0,30592.0,3913,25272,5,5709,88,4,0,4,29180,-34.5796986848297,-58.5420144816587
Buenos Aires,General San Martín,Ciudad Jardin El Libertador,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0,12,0,0,0,0,0,0,63479,-34.5416520781805,-58.5959093634496
Buenos Aires,General San Martín,Va Ma Irene De Los Remedios De Escalada,0.0,0.0,0.0,0.0,4.0,0.0,0.0,95.0,0,99,0,0,0,0,0,0,1265,-34.5646397095177,-58.5922548425316
Buenos Aires,General San Martín,Villa Ayacucho,0.0,0.0,0.0,1.0,6.0,1.0,0.0,593.0,0,162,0,439,0,0,0,0,3939,-34.5904132636755,-58.5530430923958
Buenos Aires,General San Martín,Villa Ballester,0.0,0.0,16.0,1287.0,644.0,461.0,2854.0,26902.0,1963,22554,1,7335,32,0,0,347,36272,-34.5422846822324,-58.5583177179822
Buenos Aires,General San Martín,Villa Bernardo Monteagudo,0.0,0.0,0.0,0.0,22.0,1.0,2.0,1482.0,0,548,0,959,0,0,0,0,8519,-34.5905899097986,-58.5396606594168
Buenos Aires,General San Martín,Villa Chacabuco,0.0,0.0,0.0,4.0,25.0,3.0,4.0,721.0,0,734,0,16,0,0,0,0,5179,-34.5796744853293,-58.523036970803
Buenos Aires,General San Martín,Villa Coronel Jose M. Zapiola,0.0,0.0,0.0,1.0,67.0,3.0,6.0,3186.0,0,1336,0,1923,0,0,0,0,22369,-34.5595169115142,-58.5772769308184
Buenos Aires,General San Martín,Villa General Eugenio Necochea,0.0,0.0,0.0,2.0,106.0,0.0,3.0,5241.0,0,3016,0,2336,0,0,0,0,29982,-34.51253320696,-58.5801478288493
Buenos Aires,General San Martín,Villa General Jose Tomas Guido,0.0,0.0,0.0,1.0,55.0,1.0,5.0,3334.0,0,1359,0,2033,0,0,0,0,18828,-34.553116323608,-58.5669976603922
Buenos Aires,General San Martín,Villa General Juan G. Las Heras,0.0,0.0,0.0,1.0,21.0,0.0,2.0,1554.0,0,607,0,971,0,0,0,0,11866,-34.5612567076697,-58.5553936643491
Buenos Aires,General San Martín,Villa Godoy Cruz,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1828.0,0,727,0,1129,0,0,0,0,6116,-34.5433989252454,-58.5755928423118
Buenos Aires,General San Martín,Villa Granaderos De San Martín,0.0,5.0,0.0,276.0,120.0,5.0,1.0,3307.0,0,974,0,2357,0,0,0,382,21113,-34.5507646909435,-58.5284854572959
Buenos Aires,General San Martín,Villa Gregoria Matorras,0.0,0.0,0.0,0.0,34.0,1.0,5.0,2968.0,0,1069,0,1938,0,0,0,0,16376,-34.5383846467918,-58.5491721010066
Buenos Aires,General San Martín,Villa José León Suarez,2.0,1.0,8.0,701.0,576.0,722.0,132.0,5990.0,1612,3637,0,674,16,0,0,2210,16173,-34.5253711653351,-58.5802550661988
Buenos Aires,General San Martín,Villa Juan Martín De Pueyrredon,0.0,0.0,0.0,2.0,45.0,0.0,1.0,3537.0,0,1153,0,2433,0,0,0,0,18082,-34.5474839124216,-58.5750972559389
Buenos Aires,General San Martín,Villa Libertad,0.0,0.0,0.0,1.0,44.0,0.0,0.0,3454.0,0,1197,0,2303,0,0,0,0,14404,-34.5846960052521,-58.5623334028073
Buenos Aires,General San Martín,Villa Lynch,1.0,2.0,3.0,124.0,98.0,69.0,14.0,2186.0,267,2222,2,14,2,0,0,0,4097,-34.590146441043,-58.5234377223288
Buenos Aires,General San Martín,Villa Maipu,2.0,5.0,0.0,427.0,213.0,49.0,7.0,4375.0,97,1572,0,2867,0,0,0,545,25120,-34.5682131696117,-58.5245451491949
Buenos Aires,General San Martín,Villa Parque Pres Figueroa Alcorta,0.0,0.0,0.0,0.0,9.0,0.0,1.0,520.0,0,203,0,327,0,0,0,0,3762,-34.5939487574993,-58.5321739553925
Buenos Aires,General San Martín,Villa Parque San Lorenzo,32.0,0.0,0.0,0.0,5.0,0.0,2.0,523.0,0,170,0,360,32,0,0,0,4567,-34.5618730613851,-58.5336624494541
Buenos Aires,General San Martín,Villa San Andrés,7.0,5.0,5.0,883.0,434.0,239.0,21.0,6860.0,964,5813,0,1103,20,0,0,586,10018,-34.5659932905453,-58.5448069225448
Buenos Aires,General San Martín,Villa Yapeyú,0.0,0.0,0.0,0.0,9.0,0.0,1.0,736.0,0,276,0,470,0,0,0,0,3654,-34.5716953020123,-58.5491073994839
Buenos Aires,General Viamonte,Baigorrita,0.0,0.0,0.0,612.0,11.0,0.0,0.0,0.0,562,0,0,0,0,0,0,61,1848,-34.7472686783062,-60.9889526585307
Buenos Aires,General Viamonte,Los Toldos,0.0,0.0,2.0,3669.0,776.0,196.0,69.0,51.0,262,0,1,4453,0,0,0,47,14496,-35.0010365651503,-61.0381497866181
Buenos Aires,General Viamonte,Zavalía,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0,0,0,0,0,0,0,31,327,-34.8949208760254,-61.0044538243489
Buenos Aires,General Villegas,Banderaló,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250,1,0,0,1339,-35.0124666610174,-63.3741563457186
Buenos Aires,General Villegas,Cañada Seca,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0,0,718,-34.4155054560621,-62.9618553806295
Buenos Aires,General Villegas,Coronel Charlone,0.0,1.0,0.0,317.0,60.0,0.0,0.0,0.0,317,0,0,60,0,1,0,0,1348,-34.672994561958,-63.3724454840572
Buenos Aires,General Villegas,Emilio V. Bunge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1986,-34.7798328261907,-63.1960964862342
Buenos Aires,General Villegas,Pichincha,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,18,-34.5804516676438,-62.3516395240412
Buenos Aires,General Villegas,Piedritas,0.0,1.0,0.0,417.0,0.0,192.0,0.0,6.0,368,0,0,189,0,1,0,58,2160,-34.771104540922,-62.9846965760316
Buenos Aires,General Villegas,Santa Regina,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,75,0,0,0,0,0,0,554,-34.548335663977,-63.1732728724567
Buenos Aires,Guaminí,Arroyo Venado,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,56,-37.0864662845331,-62.5391482291111
Buenos Aires,Guaminí,Casbas,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,130,4450,-36.7580953396186,-62.5017754084549
Buenos Aires,Guaminí,Guaminí,0.0,0.0,0.0,409.0,14.0,1.0,0.0,0.0,0,0,0,75,0,0,0,349,2845,-37.0120881308673,-62.4166857296556
Buenos Aires,Hipólito Yrigoyen,Henderson,0.0,0.0,0.0,10.0,860.0,52.0,0.0,0.0,113,0,1,0,0,0,0,810,8645,-36.2994630370091,-61.7178401805261
Buenos Aires,Hurlingham,Hurlingham,3.0,15.0,61.0,305.0,482.0,495.0,4487.0,27321.0,548,15356,57,16946,65,0,0,296,63307,-34.5930931356257,-58.6357209509749
Buenos Aires,Hurlingham,Villa Santos Tesei,0.0,3.0,18.0,107.0,234.0,77.0,4960.0,15285.0,122,7257,27,13191,1,0,0,72,66463,-34.6123944448227,-58.6538103691925
Buenos Aires,Hurlingham,William C. Morris,0.0,0.0,0.0,326.0,19.0,7.0,0.0,28.0,0,17,0,13,0,0,0,351,51471,-34.5815622830288,-58.6583005365543
Buenos Aires,Ituzaingó,Ituzaingó Centro,11.0,22.0,62.0,440.0,1262.0,108.0,22465.0,25738.0,419,26927,122,22285,122,3,0,199,111138,-34.6440551161203,-58.688489332955
Buenos Aires,Ituzaingó,Ituzaingó Sur,0.0,0.0,0.0,28.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,30,23264,-34.6699430265699,-58.6733044157835
Buenos Aires,Ituzaingó,Villa Gobernador Udaondo,0.0,0.0,5.0,334.0,194.0,47.0,3286.0,8727.0,21,8869,9,3253,0,0,0,338,33422,-34.6168695808944,-58.693287500009
Buenos Aires,José C. Paz,Del Viso,0.0,0.0,0.0,0.0,1.0,0.0,2.0,238.0,0,241,0,0,0,0,0,0,6873,-34.480495794913,-58.8042588983994
Buenos Aires,José C. Paz,José C Paz,2.0,4.0,12.0,1607.0,1827.0,174.0,12247.0,28603.0,2429,29183,84,12224,482,3,0,108,250301,-34.5211611965464,-58.770881112578
Buenos Aires,José C. Paz,Tortuguitas,0.0,0.0,0.0,0.0,27.0,0.0,8.0,1523.0,0,1558,0,0,0,0,0,0,8806,-34.4918483987206,-58.7863780316191
Buenos Aires,Junín,Agustín Roca,0.0,0.0,0.0,242.0,57.0,0.0,0.0,0.0,0,0,0,89,0,0,0,210,331,-34.508084406003,-60.8648956546314
Buenos Aires,Junín,Agustina,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,8,0,0,0,0,155,-34.4607068571169,-61.067072329925
Buenos Aires,Junín,Balneario Laguna De Gómez,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,230,-34.6606435780718,-61.0183645929666
Buenos Aires,Junín,Fortín Tiburcio,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,257,-34.3467322372427,-61.1310781728463
Buenos Aires,Junín,Junín,73.0,3.0,80.0,8957.0,1131.0,711.0,704.0,21668.0,3103,18154,87,4314,89,1,0,7694,87509,-34.5838316271397,-60.9472651715327
Buenos Aires,Junín,Laplacette,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,16,0,22,-34.7245238530675,-61.1553171474145
Buenos Aires,Junín,Morse,0.0,0.0,0.0,413.0,15.0,0.0,0.0,0.0,0,57,0,254,0,0,0,117,563,-34.7608898130707,-60.8419122487126
Buenos Aires,Junín,Saforcada,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,75,431,-34.5752591285936,-61.0747308195452
Buenos Aires,La Costa,Aguas Verdes,0.0,0.0,0.0,32.0,2.0,0.0,1.0,135.0,28,0,0,141,0,0,0,1,0,-36.6552111489067,-56.6949520678334
Buenos Aires,La Costa,Las Toninas,519.0,0.0,7.0,210.0,115.0,1109.0,0.0,52.0,435,1076,2,68,401,0,0,26,5278,-36.4883976285615,-56.7004352579533
